page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
6,7,1,"Grasse : Attend the Rose Festival in May, celebrating the town's famous flower.",12.0,AdobeClean-Bold,True,False,False,108.0,316.7640075683594,393.31201171875,14.879974365234375,612.0,792.0,79,13,left,0.17647058823529413,0.39995455501055477,108.0,110.68798828125,316.7640075683594,475.2359924316406,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
6,8,1,"Marseille : Experience the Fête de la Musique in June, with free concerts and",12.0,AdobeClean-Bold,True,False,False,108.0,341.9640197753906,383.3522033691406,14.879974365234375,612.0,792.0,77,14,left,0.17647058823529413,0.43177275224165484,108.0,120.64779663085938,341.9640197753906,450.0359802246094,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
7,0,0,Relaxation and Wellness,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,129.5159912109375,14.784004211425781,612.0,792.0,23,3,left,0.11764705882352941,0.09093939655959005,72.0,410.4840087890625,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
7,2,0,Spa and Wellness Retreats,12.0,AdobeClean-Bold,True,False,False,72.0,122.24403381347656,138.81600952148438,14.78399658203125,612.0,792.0,25,4,left,0.11764705882352941,0.15434852754226838,72.0,401.1839904785156,122.24403381347656,669.7559661865234,False,False,False,False,10.32000732421875,11.791152954101562,1.0,True,True,bold
7,3,1,Aix-en-Provence : Visit Thermes Sextius for thermal baths and massages.,12.0,AdobeClean-Bold,True,False,False,108.0,147.3839874267578,366.4919738769531,14.8800048828125,612.0,792.0,71,10,left,0.17647058823529413,0.1860908932156033,108.0,137.50802612304688,147.3839874267578,644.6160125732422,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
7,4,1,Bordeaux : Enjoy vinotherapy treatments at Les Sources de Caudalie.,12.0,AdobeClean-Bold,True,False,False,108.0,172.58399963378906,345.4319763183594,14.8800048828125,612.0,792.0,67,10,left,0.17647058823529413,0.21790909044670337,108.0,158.56802368164062,172.58399963378906,619.4160003662109,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
7,5,1,Vichy : Experience hydrotherapy and mud baths at Spa Vichy Célestins.,12.0,AdobeClean-Bold,True,False,False,108.0,197.7840118408203,355.2181396484375,14.8800048828125,612.0,792.0,69,11,left,0.17647058823529413,0.24972728767780342,108.0,148.7818603515625,197.7840118408203,594.2159881591797,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
7,6,1,"Evian-les-Bains : Relax at the Evian Resort, known for its mineral-rich waters.",12.0,AdobeClean-Bold,True,False,False,108.0,223.0440216064453,386.77203369140625,14.8800048828125,612.0,792.0,79,12,left,0.17647058823529413,0.2816212394020774,108.0,117.22796630859375,223.0440216064453,568.9559783935547,False,False,False,False,-15.112503051757812,11.755142211914062,1.0,True,True,bold
7,7,1,Saint-Raphaël : Visit the Thalasso Spa for seawater treatments and relaxation.,12.0,AdobeClean-Bold,True,False,False,108.0,248.2439727783203,389.1719665527344,14.879989624023438,612.0,792.0,78,11,left,0.17647058823529413,0.31343935956858626,108.0,114.82803344726562,248.2439727783203,543.7560272216797,False,False,False,False,-15.112503051757812,11.755218505859375,1.0,True,True,bold
7,8,1,Biarritz : Enjoy the luxurious spas and wellness centers in this coastal town.,12.0,AdobeClean-Bold,True,False,False,108.0,273.4440002441406,375.73199462890625,14.879974365234375,612.0,792.0,78,13,left,0.17647058823529413,0.3452575760658341,108.0,128.26800537109375,273.4440002441406,518.5559997558594,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
7,9,1,Cannes : Indulge in a pampering session at one of the many high-end spas.,12.0,AdobeClean-Bold,True,False,False,108.0,298.7040100097656,373.63201904296875,14.879974365234375,612.0,792.0,73,14,left,0.17647058823529413,0.37715152779010813,108.0,130.36798095703125,298.7040100097656,493.2959899902344,False,False,False,False,-15.11248779296875,10.320037841796875,1.0,True,True,bold
7,10,0,Yoga and Meditation Retreats,12.0,AdobeClean-Bold,True,False,False,72.00003051757812,323.9040222167969,156.635986328125,14.78399658203125,612.0,792.0,28,4,left,0.11764710868885314,0.40896972502120815,72.00003051757812,383.3639831542969,323.9040222167969,468.0959777832031,False,False,False,False,10.320037841796875,11.791168212890625,1.0,True,True,bold
7,11,1,Provence : Join a yoga retreat in the serene countryside.,12.0,AdobeClean-Bold,True,False,False,108.0,349.04400634765625,280.6920166015625,14.879974365234375,612.0,792.0,57,10,left,0.17647058823529413,0.4407121292268387,108.0,223.3079833984375,349.04400634765625,442.95599365234375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
7,12,1,Pyrenees : Escape to the mountains for a meditation retreat.,12.0,AdobeClean-Bold,True,False,False,108.0,374.2440185546875,302.5320129394531,14.879974365234375,612.0,792.0,60,10,left,0.17647058823529413,0.47253032645793874,108.0,201.46798706054688,374.2440185546875,417.7559814453125,False,False,False,False,-15.11248779296875,11.815185546875,1.0,True,True,bold
7,13,1,Côte d'Azur : Combine relaxation with luxury at a wellness retreat.,12.0,AdobeClean-Bold,True,False,False,108.0,399.5039978027344,332.6520080566406,14.879974365234375,612.0,792.0,67,11,left,0.17647058823529413,0.5044242396499171,108.0,171.34799194335938,399.5039978027344,392.4960021972656,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
7,14,1,"Luberon : Participate in a holistic retreat with yoga, meditation, and organic meals.",12.0,AdobeClean-Bold,True,False,False,108.0,424.7040100097656,412.87811279296875,14.879974365234375,612.0,792.0,85,13,left,0.17647058823529413,0.5362424368810172,108.0,91.12188720703125,424.7040100097656,367.2959899902344,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
7,15,1,Camargue : Enjoy a retreat focused on mindfulness and nature immersion.,12.0,AdobeClean-Bold,True,False,False,108.0,449.9040222167969,372.3119812011719,14.879974365234375,612.0,792.0,71,11,left,0.17647058823529413,0.5680606341121173,108.0,131.68801879882812,449.9040222167969,342.0959777832031,False,False,False,False,-15.11248779296875,11.815185546875,1.0,True,True,bold
7,16,1,Saint-Tropez : Find tranquility at a yoga retreat overlooking the Mediterranean.,12.0,AdobeClean-Bold,True,False,False,108.0,475.16400146484375,395.8919982910156,14.879974365234375,612.0,792.0,80,11,left,0.17647058823529413,0.5999545473040957,108.0,108.10800170898438,475.16400146484375,316.83599853515625,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
7,17,1,Corsica : Experience a yoga and wellness retreat on this beautiful island.,12.0,AdobeClean-Bold,True,False,False,108.0,500.3639831542969,360.0719909667969,14.879974365234375,612.0,792.0,74,12,left,0.17647058823529413,0.6317727060029001,108.0,143.92800903320312,500.3639831542969,291.6360168457031,False,False,False,False,-15.112457275390625,291.6360168457031,1.0,True,True,bold
8,0,0,Shopping and Markets,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,119.43600463867188,14.784004211425781,612.0,792.0,20,3,left,0.11764705882352941,0.09093939655959005,72.0,420.5639953613281,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
8,2,0,Local Markets,12.0,AdobeClean-Bold,True,False,False,72.0,139.34400939941406,75.81600952148438,14.78399658203125,612.0,792.0,13,2,left,0.11764705882352941,0.175939405807341,72.0,464.1839904785156,139.34400939941406,652.6559906005859,False,True,False,False,10.32000732421875,11.791213989257812,1.0,True,True,bold
8,3,1,Nice : Explore the vibrant Cours Saleya Market.,12.0,AdobeClean-Bold,True,False,False,108.0,164.48402404785156,235.87200927734375,14.8800048828125,612.0,792.0,47,8,left,0.17647058823529413,0.2076818485452671,108.0,268.12799072265625,164.48402404785156,627.5159759521484,False,False,False,False,-15.112503051757812,11.755142211914062,1.0,True,True,bold
8,4,1,Cannes : Visit Marché Forville for fresh seafood and local produce.,12.0,AdobeClean-Bold,True,False,False,108.0,189.68397521972656,331.3320007324219,14.8800048828125,612.0,792.0,67,11,left,0.17647058823529413,0.23949996871177595,108.0,172.66799926757812,189.68397521972656,602.3160247802734,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
8,5,1,Avignon : Discover local products at Marché des Halles.,12.0,AdobeClean-Bold,True,False,False,108.0,214.8839874267578,278.5320129394531,14.8800048828125,612.0,792.0,55,9,left,0.17647058823529413,0.271318165942876,108.0,225.46798706054688,214.8839874267578,577.1160125732422,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
8,6,1,Aix-en-Provence : Browse the stalls at the daily market on Place Richelme.,12.0,AdobeClean-Bold,True,False,False,108.0,240.1439971923828,374.8919982910156,14.8800048828125,612.0,792.0,74,12,left,0.17647058823529413,0.30321211766715,108.0,129.10800170898438,240.1439971923828,551.8560028076172,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
8,7,1,Saint-Rémy-de-Provence : Enjoy the lively Wednesday market with local specialties.,12.0,AdobeClean-Bold,True,False,False,108.0,265.3440246582031,423.9119873046875,14.879974365234375,612.0,792.0,82,10,left,0.17647058823529413,0.33503033416439787,108.0,80.0880126953125,265.3440246582031,526.6559753417969,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
8,8,1,Uzès : Visit the Saturday market for fresh produce and artisanal goods.,12.0,AdobeClean-Bold,True,False,False,108.0,290.54400634765625,351.61199951171875,14.879974365234375,612.0,792.0,71,12,left,0.17647058823529413,0.3668484928632023,108.0,152.38800048828125,290.54400634765625,501.45599365234375,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
8,9,1,Sarlat : Explore the bustling market in the heart of the medieval town.,12.0,AdobeClean-Bold,True,False,False,108.0,315.80401611328125,349.8719787597656,14.879974365234375,612.0,792.0,71,13,left,0.17647058823529413,0.3987424445874763,108.0,154.12802124023438,315.80401611328125,476.19598388671875,False,False,False,False,-15.11248779296875,10.320037841796875,1.0,True,True,bold
8,10,0,Boutique Shopping,12.0,AdobeClean-Bold,True,False,False,72.0,341.0040283203125,102.33599853515625,14.78399658203125,612.0,792.0,17,2,left,0.11764705882352941,0.4305606418185764,72.0,437.66400146484375,341.0040283203125,450.9959716796875,False,True,False,False,10.320037841796875,11.671173095703125,1.0,True,True,bold
9,0,0,Family-Friendly Activities,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,135.33599853515625,14.784004211425781,612.0,792.0,26,2,left,0.11764705882352941,0.09093939655959005,72.0,404.66400146484375,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
9,2,0,Theme Parks and Attractions,12.0,AdobeClean-Bold,True,False,False,72.0,122.24403381347656,152.135986328125,14.78399658203125,612.0,792.0,27,4,left,0.11764705882352941,0.15434852754226838,72.0,387.864013671875,122.24403381347656,669.7559661865234,False,False,False,False,10.32000732421875,11.671157836914062,1.0,True,True,bold
9,10,0,Outdoor Adventures,12.0,AdobeClean-Bold,True,False,False,72.0,357.2640380859375,109.416015625,14.78399658203125,612.0,792.0,18,2,left,0.11764705882352941,0.451090957179214,72.0,430.583984375,357.2640380859375,434.7359619140625,False,True,False,False,10.380035400390625,11.61114501953125,1.0,True,True,bold
9,18,0,Educational Experiences,12.0,AdobeClean-Bold,True,False,False,72.0,626.4239501953125,129.75601196289062,14.78399658203125,612.0,792.0,23,2,left,0.11764705882352941,0.7909393310546875,72.0,410.2439880371094,626.4239501953125,165.5760498046875,False,True,False,False,10.32000732421875,11.6712646484375,1.0,True,True,bold
11,0,0,Nightlife and Entertainment,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,147.75601196289062,14.784004211425781,612.0,792.0,27,3,left,0.11764705882352941,0.09093939655959005,72.0,392.2439880371094,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
11,2,0,Bars and Lounges,12.0,AdobeClean-Bold,True,False,False,72.0,139.34400939941406,94.41598510742188,14.78399658203125,612.0,792.0,16,3,left,0.11764705882352941,0.175939405807341,72.0,445.5840148925781,139.34400939941406,652.6559906005859,False,False,False,False,10.32000732421875,11.671157836914062,1.0,True,True,bold
11,10,0,Nightclubs,12.0,AdobeClean-Bold,True,False,False,72.0,391.4640197753906,57.936004638671875,14.78399658203125,612.0,792.0,10,1,left,0.11764705882352941,0.49427275224165484,72.0,482.0639953613281,391.4640197753906,400.5359802246094,False,True,False,False,10.380035400390625,11.611175537109375,1.0,True,True,bold
13,0,0,Conclusion,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,60.21600341796875,14.784004211425781,612.0,792.0,10,1,left,0.11764705882352941,0.09093939655959005,72.0,479.78399658203125,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
